Feature ID	Taxon	Confidence
#q2:types	categorical	categorical
f9821fb43c02be88fa4827e5ddb9dcfe	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Hyphomicrobiaceae	0.9913674755475848
3cbb3df78d3599b947fbb2fb7671b8b4	d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Anaerovoracaceae; g__Family_XIII_AD3011_group; s__uncultured_Eubacteriaceae	0.7012020902155395
52af003ffdf8d1321283ea1722d67448	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Steroidobacterales; f__Steroidobacteraceae	0.9009848177943639
39b697d152eef5d7732a968f54b8c49f	d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Anaerovoracaceae; g__[Eubacterium]_saphenum_group; s__Eubacterium_sp.	0.8109469551081334
95e823dc726a488002f20b54f44da933	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Alcaligenaceae; g__Alcaligenes	0.7026891621845385
b804868fb3fddd1c9f008dd6ac28d497	d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Peptostreptococcales-Tissierellales; g__Tissierella	0.8385026160393763
938b78aa66fd365558abfa9f03a36887	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Streptomycetales; f__Streptomycetaceae; g__Streptomyces	0.9440470303305483
2ac137eefa611e8c6c2a576d4ad21620	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus	0.9967672808167967
276387bb1289a762631d930be78f312e	d__Bacteria; p__Synergistota; c__Synergistia; o__Synergistales; f__Synergistaceae; g__Fretibacterium	0.9985937120442182
430e2740e97955ba914c491808d702c6	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus	0.9115735064956355
8aa06d7f530d17fffe4cd33489cda91f	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Microscillaceae	0.9983316263690929
073985546183c889b974c315e7d175d3	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Hyphomicrobiaceae	0.9721796034657202
e97931e7f552c8afe97ce99071ee48c0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Peptostreptococcales-Tissierellales; g__Parvimonas; s__Peptostreptococcaceae_bacterium	0.972721442077209
6da2bcff2966a8d175ee456e3e3f818f	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micrococcales; f__Microbacteriaceae; g__Leucobacter	0.9500135625024798
488daca92f59918979ea8c6fea056ec1	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Neisseriaceae; g__Neisseria	0.9912320399604725
ecea33fc49b55efb6726adaef3b28617	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus	0.9943630962514727
6422ad2bca359710069c3666b586bbfe	d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Peptostreptococcales-Tissierellales; g__W5053	0.9889804256820894
ed5399f02423e9c19ef1aabbac0a2bf1	d__Bacteria; p__Synergistota; c__Synergistia; o__Synergistales; f__Synergistaceae; g__Fretibacterium	0.9931354281510437
746dde75bb7d2808c37801a76c2da61a	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Corynebacteriales; f__Nocardiaceae; g__Rhodococcus	0.9545169200430483
99ee0dea881fb7593f8260e41ee84fe6	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae	0.9842946410066222
2d76df5227874b5add5da94e09574e75	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium_sensu_stricto_5	0.9972022392247034
e9067a7f9ade9133b92b466f8f39380d	d__Bacteria; p__Actinobacteriota; c__Coriobacteriia; o__Coriobacteriales; f__Atopobiaceae	0.8270860525847803
534228e5ba669023d3ec44649b7ea217	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae	0.9948751151560793
e63eef1672eb9de58c79c88d90964848	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae	0.999350081422807
a16897ee9cfdfd6609f3697d456b6119	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Neisseriaceae	0.9989561285859959
cb8a00298cc33fb603f524284eea94b3	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales	0.9974574122425528
32bf1d7bfbcfbc693a6307d12dab2423	d__Bacteria; p__Firmicutes; c__Bacilli; o__Staphylococcales; f__Gemellaceae; g__Gemella	0.9291163279024768
ef223441c8b1ab15ae5dd7a4f0f93ff1	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae	0.9813942561834017
0a29824bb5726f176667c3e928dc9c2f	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Johnsonella	0.8436971907528826
b9aacc9da3e8abd74be8b064920795bb	d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Peptostreptococcaceae; g__[Eubacterium]_yurii_group	0.9772473847671835
59853012c4917d69e9ab2f6b1916afb1	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae	0.9987413380934811
51b185377dde3ffe63b1452c94dd51e8	d__Bacteria; p__Gemmatimonadota; c__Gemmatimonadetes; o__Gemmatimonadales; f__Gemmatimonadaceae; g__uncultured	0.9742059684786618
9931fc4a3f73eb0b3982e7d5bf005f2a	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__PLTA13; f__PLTA13; g__PLTA13	0.9827700980321793
81f691a5907a77f95803ca349f859bf8	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales	0.8490033653805903
9b1fb3fb30da41e1b6c4209f601c2197	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae	0.9986498844734586
f9219ae5a905cee4ae5c96610c139aad	d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Peptostreptococcales-Tissierellales; g__Parvimonas; s__Peptostreptococcaceae_bacterium	0.8105687046182769
453a8279ad9ff5cd59237d105298b2d3	d__Bacteria; p__Nitrospirota; c__Nitrospiria; o__Nitrospirales; f__Nitrospiraceae; g__Nitrospira; s__uncultured_Green	0.8861340837785712
a30b24a1a8470d185fe851e43aac8b56	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Capnocytophaga	0.8382304395388213
b25bbf5411fdb4852cd8fa50aa72b6f6	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Alcaligenaceae	0.9945416188513517
ea481f629be4cf9a04ae86311c675003	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae	0.998716794385399
a4d9ad681b76206e3bebb99e14353a7f	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micrococcales; f__Microbacteriaceae; g__Agromyces	0.9189629789595198
956f429027fe8c2bd44bc5945dafd7ad	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiales_Incertae_Sedis; g__uncultured; s__uncultured_Alphaproteobacteria	0.766050071059099
f171f695e67dafdfa3bc4ea45e48c453	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__Flexilinea; s__Anaerolineaceae_bacterium	0.9956860404949643
e82c9093693e7629e694f7ef9d6989f6	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas	0.9660823723706884
c23f09b909a3082dfc2f2dbdbc7664bd	d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Anaerovoracaceae	0.9465051792904009
7835aaf22fccec0558496fbc82288e5a	d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Anaerovoracaceae; g__[Eubacterium]_nodatum_group; s__[Eubacterium]_minutum	0.7756864106470774
b09eb9b712d8da895f0dbee427a1a591	d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__Vicinamibacteraceae; g__Vicinamibacteraceae	0.931668075754217
268562fb503bfa543ee47c17177b20f9	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Steroidobacterales; f__Steroidobacteraceae; g__Steroidobacter	0.7512351025691417
9e8dfc218e84015bb40185d42281a9ee	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Rhodanobacteraceae	0.9885967041511861
246c20fb68ba6b42199de278e7238a86	d__Bacteria; p__Firmicutes; c__Clostridia; o__Christensenellales; f__Christensenellaceae; g__Christensenellaceae_R-7_group	0.9006714831911262
8447f0839cf75085a94fab291be9be80	d__Archaea; p__Euryarchaeota; c__Methanobacteria; o__Methanobacteriales; f__Methanobacteriaceae; g__Methanobrevibacter	0.9906108177430932
f1714a6cfaaa481ce548a9608b1812a3	d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Anaerovoracaceae; g__[Eubacterium]_saphenum_group; s__Eubacterium_saphenum	0.8223876613433323
4d0fd138c382a0f1eaea469cd16b8a14	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Paludibacteraceae; g__F0058	0.7960785974957179
e73ebe1899f20b762cab0e5a85f513de	d__Bacteria; p__Desulfobacterota; c__Desulfobulbia; o__Desulfobulbales; f__Desulfobulbaceae; g__Desulfobulbus	0.7703619315077181
2ecc26fa38d0f81cfd44270ae78aed8f	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus	0.9378736777678185
07dae3ddceb57eb29048bd82c77d9228	d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Peptostreptococcales-Tissierellales; g__Parvimonas	0.9501586136533045
753adcffab1789e51335b16c46a8120f	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__TRA3-20; g__TRA3-20	0.7872063834935283
add01eb7e5d5bf540fa1bf359c938531	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Capnocytophaga; s__Capnocytophaga_gingivalis	0.7167900549328574
38944b76c90c1642a3577f1ccc8cedd7	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Actinomyces	0.9760928332810104
d56eb106101d763952845800113671b6	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Microscillaceae; g__uncultured	0.9960802291791724
3f2e1626e5bb88d914bba1488f893cc8	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria	0.7858762352070278
019e4a461da508a5fc9520942fff7ba7	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Alcaligenaceae; g__Castellaniella	0.8802300090416314
d49410cd15c32cbad6a830a55eba5493	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Aerococcaceae; g__Abiotrophia; s__uncultured_bacterium	0.7922566595901034
b64ec5485bab068975098b3f0e58492d	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__uncultured; f__uncultured; g__uncultured; s__uncultured_Rhodobacteraceae	0.717347237589769
8ab324690443855f8f1bef18d50ffe43	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Neisseriaceae; g__Neisseria	0.9633708778158231
eba18f1e9ef53eff7c582811875a64aa	d__Bacteria	0.9860476195269974
e7a665fae46b47c8a18315340ba9caf4	d__Bacteria; p__Acidobacteriota; c__AT-s3-28; o__AT-s3-28; f__AT-s3-28; g__AT-s3-28; s__uncultured_bacterium	0.806992717429853
16df3d6ba4d2a0f063a3dfeb73ca9df9	d__Bacteria; p__Actinobacteriota; c__Acidimicrobiia	0.756333523775837
4a31178c7f986d6f6addf49355becf95	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Propionibacteriales; f__Nocardioidaceae; g__Kribbella	0.8793140254230503
7cfad00ab36fd86f5c4df5e4b03aeb32	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae	0.9957400594663619
f63ef0ab1cac2137e9dfb7e7074e31cd	d__Bacteria; p__Chloroflexi; c__Chloroflexia; o__Thermomicrobiales; f__JG30-KF-CM45; g__JG30-KF-CM45	0.9920938424522112
32b3e68ff3145fd0d4d05562a120bc91	d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Anaerovoracaceae; g__[Eubacterium]_nodatum_group	0.9902285033313958
48fe23708ca139962c6d6f8298307524	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Neisseriaceae; g__Neisseria	0.9930049696497751
233fcf59f7a19d42db8b243e0b9aa35c	d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Anaerovoracaceae; g__[Eubacterium]_brachy_group; s__Peptostreptococcaceae_bacterium	0.9493736094524391
59ea8a9f2766b530d6e9bfb051ea3ec7	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae	0.9975611674958665
485739d31a097a4ad6bf92a49897d02c	d__Bacteria; p__Chloroflexi; c__Chloroflexia; o__Thermomicrobiales; f__AKYG1722; g__AKYG1722	0.9024394844606346
a9e24f83bc596ce23500f23aec15ca39	d__Bacteria; p__Campilobacterota; c__Campylobacteria; o__Campylobacterales; f__Arcobacteraceae; g__Arcobacter	0.8389085715757308
5cf8b1a7879de1254fe554d14e881cde	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Hyphomicrobiaceae; g__Pedomicrobium	0.8763908743025309
1fcf2316ac1d02fb2c8812d9c28261f1	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micromonosporales; f__Micromonosporaceae	0.9761281978851362
ffdad2142cb81512aad0aead76c8a40b	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Hyphomonadaceae; g__SWB02	0.9985310851021437
5336f563a5fedc6cd0063b4eea61faed	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae	0.9990456805800083
c47458a6dc729b3897ff33c0d9bc8a86	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Nitrosomonadaceae; g__MND1	0.9923915335868736
9e7c4cb763c43e91bcd54849f3031a7d	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae	0.9968459152026456
b1bed50a045a72aa77f8aad0ae664272	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Weeksellaceae; g__Bergeyella; s__uncultured_bacterium	0.8086453372298471
4c3db820bb39f4e9978f4f99626d2ecc	d__Bacteria; p__Chloroflexi; c__KD4-96; o__KD4-96; f__KD4-96; g__KD4-96	0.9976394361391002
a045a35edbc85814dd7cf4fd347ce3b5	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Dongiales; f__Dongiaceae; g__Dongia	0.982116207457433
c37f6296fc3d73cbe8d3d11728b07d2b	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Pseudonocardiales; f__Pseudonocardiaceae; g__Kibdelosporangium	0.763560542703489
cc2692db4986358269269b37f7a643e3	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Microscillaceae; g__Ohtaekwangia	0.7585362657591498
33a4aa5476927727eaca03bfe55aef8c	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Sphingobacteriales; f__Sphingobacteriaceae	0.9888943491691076
ddace2de973ff426029ce68eebdff587	d__Bacteria; p__Firmicutes; c__Negativicutes; o__Veillonellales-Selenomonadales; f__Selenomonadaceae	0.99385793622402
516500a7a7f80c573b7e86a75f9102c0	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Methyloligellaceae	0.9919555853773317
1809ca8d94c9de6f602a4eacf7f6ce7f	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Capnocytophaga; s__Capnocytophaga_granulosa	0.8645089067077822
978f17cb6fb8298cc04e26e849d0e0fd	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus	0.8894874289176012
2d9b0ca521f76d711b1282aebda5aa42	d__Bacteria; p__Gemmatimonadota; c__Gemmatimonadetes; o__Gemmatimonadales; f__Gemmatimonadaceae; g__uncultured	0.9346218586520698
746c5fc7fff07e6e580bfb4fedb91fdc	d__Bacteria; p__Actinobacteriota; c__Actinobacteria	0.8667481393858314
6f8e401f2bbe49af777524a85987d61f	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Morganellaceae; g__Providencia	0.9731154982584663
5a55766eb8920820629137071ac517d8	d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Peptostreptococcales-Tissierellales; g__Anaerosalibacter; s__poultry_manure	0.7694421121138556
c111fe2e769ab434d1d5abf3715a8d7a	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae	0.99997757102336
8ade8b4a71b02770a8f31b2cd1af2cbe	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae	0.9756256465204904
972335de0c7212067fd949f9f182af51	d__Bacteria; p__Fusobacteriota; c__Fusobacteriia; o__Fusobacteriales; f__Fusobacteriaceae; g__Fusobacterium	0.9998849760411921
01163ae276883077496b0631e7d382bf	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Nitrosomonadaceae; g__MND1	0.997611403368885
11daa23d36cf116086316a40e39abe6b	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Methyloligellaceae	0.9951862925750532
3382786c7b5377edc8c42bc54f791d57	d__Bacteria; p__Actinobacteriota; c__Thermoleophilia; o__Gaiellales; f__uncultured; g__uncultured	0.7706515614571346
7eeea19903760d81496c7b10196c7b72	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Nitrosomonadaceae; g__MND1	0.9948599328928042
f202c989335ea39a0953539dfdd6c6e4	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Cardiobacteriales; f__Cardiobacteriaceae; g__Cardiobacterium; s__Cardiobacterium_valvarum	0.8887966246660272
5a056f93b213e182bbb6e2c11167cb92	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Propionibacteriales; f__Propionibacteriaceae	0.9258113544522123
19c32de31ab525449bd2a28e43966bed	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae	0.9991410569588702
c86316f23549939cd05c165c931b67d9	d__Bacteria; p__Firmicutes; c__Negativicutes; o__Veillonellales-Selenomonadales; f__Selenomonadaceae; g__Selenomonas	0.7396158493232442
28df8ca6fe71eb0443869c181a5b3ae3	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales	0.9865688856305035
